1.38998999,-36.22096155
1.39459459,-35.70545663
1.39919920,-35.19135105
1.40380380,-34.67864483
1.40840841,-34.16736304
1.41301301,-33.65751198
1.41761762,-33.14911674
1.42222222,-32.64217732
1.42682683,-32.13671254
1.43143143,-31.63273497
1.43603604,-31.13025713
1.44064064,-30.62929160
1.44524525,-30.12985091
1.44984985,-29.63194762
1.45445445,-29.13558800
1.45905906,-28.64078460
1.46366366,-28.14755625
1.46826827,-27.65589668
1.47287287,-27.16583097
1.47747748,-26.67736542
1.48208208,-26.19050629
1.48668669,-25.70526613
1.49129129,-25.22164494
1.49589590,-24.73966783
1.50050050,-24.25932851
1.50510511,-23.78063955
1.50970971,-23.30361348
1.51431431,-22.82825031
1.51891892,-22.35456259
1.52352352,-21.88256287
1.52812813,-21.41224488
1.53273273,-20.94362743
1.53733734,-20.47671054
1.54194194,-20.01150046
1.54654655,-19.54800349
1.55115115,-19.08623217
1.55575576,-18.62618649
1.56036036,-18.16786647
1.56496496,-17.71129092
1.56956957,-17.25645357
1.57417417,-16.80336698
1.57877878,-16.35203113
1.58338338,-15.90245230
1.58798799,-15.45463051
1.59259259,-15.00857828
1.59719720,-14.56429564
1.60180180,-14.12178257
1.60640641,-13.68104534
1.61101101,-13.24209025
1.61561562,-12.80492355
1.62022022,-12.36953898
1.62482482,-11.93594282
1.62942943,-11.50414132
1.63403403,-11.07413450
1.63863864,-10.64592236
1.64324324,-10.21951117
1.64784785,-9.79490093
1.65245245,-9.37209792
1.65705706,-8.95110213
1.66166166,-8.53190729
1.66626627,-8.11452596
1.67087087,-7.69895812
1.67547548,-7.28519751
1.68008008,-6.87325040
1.68468468,-6.46312307
1.68928929,-6.05480297
1.69389389,-5.64830264
1.69849850,-5.24362208
1.70310310,-4.84075503
1.70770771,-4.43970775
1.71231231,-4.04047398
1.71691692,-3.64305998
1.72152152,-3.24746575
1.72612613,-2.85369130
1.73073073,-2.46173036
1.73533534,-2.07158919
1.73993994,-1.68326152
1.74454454,-1.29675362
1.74914915,-0.91206551
1.75375375,-0.52918461
1.75835836,-0.14812350
1.76296296,0.23112411
1.76756757,0.60856450
1.77217217,0.98419139
1.77677678,1.35800478
1.78138138,1.73001094
1.78598599,2.10020987
1.79059059,2.46860786
1.79519520,2.83519234
1.79979980,3.19998215
1.80440440,3.56296473
1.80900901,3.92415263
1.81361361,4.28354586
1.81821822,4.64113814
1.82282282,4.99693574
1.82742743,5.35095122
1.83203203,5.70317202
1.83663664,6.05360442
1.84124124,6.40225470
1.84584585,6.74912285
1.85045045,7.09420887
1.85505506,7.43751905
1.85965966,7.77905965
1.86426426,8.11882439
1.86886887,8.45681957
1.87347347,8.79305144
1.87807808,9.12751374
1.88268268,9.46021901
1.88728729,9.79116725
1.89189189,10.12036475
1.89649650,10.44780522
1.90110110,10.77349494
1.90570571,11.09744019
1.91031031,11.41964724
1.91491491,11.74010981
1.91951952,12.05884045
1.92412412,12.37583290
1.92872873,12.69109970
1.93333333,13.00464084
1.93793794,13.31645634
1.94254254,13.62655246
1.94714715,13.93493549
1.95175175,14.24159913
1.95635636,14.54656223
1.96096096,14.84981223
1.96556557,15.15136796
1.97017017,15.45121686
1.97477477,15.74937776
1.97937938,16.04583811
1.98398398,16.34061674
1.98858859,16.63371364
1.99319319,16.92512882
1.99779780,17.21486855
2.00240240,17.50293283
2.00700701,17.78932794
2.01161161,18.07405388
2.01621622,18.35712319
2.02082082,18.63853587
2.02542543,18.91829193
2.03003003,19.19639765
2.03463463,19.47285301
2.03923924,19.74767058
2.04384384,20.02085035
2.04844845,20.29239859
2.05305305,20.56230904
2.05765766,20.83059424
2.06226226,21.09725419
2.06686687,21.36230144
2.07147147,21.62572972
2.07607608,21.88754530
2.08068068,22.14775445
2.08528529,22.40635719
